game_id,h_f1_avg_runs_scored_30,h_f2_avg_runs_allowed_30,h_f3_team_batting_avg_30,h_f4_pitcher_runs_avg,h_f5_total_win_pct,h_f6_ha_win_pct,a_f1_avg_runs_scored_30,a_f2_avg_runs_allowed_30,a_f3_team_batting_avg_30,a_f4_pitcher_runs_avg,a_f5_total_win_pct,a_f6_ha_win_pct,target
20230603_LG_NC_0,4.7,4.1,0.2800387596899225,0.8571428571428571,0.6153846153846154,0.5666666666666667,4.3,3.8666666666666667,0.2655038759689923,1.0769230769230769,0.4666666666666667,0.5161290322580645,1
20230604_LG_NC_0,4.7,4.166666666666667,0.28239845261121854,3.25,0.6060606060606061,0.5483870967741935,4.466666666666667,3.8666666666666667,0.26763285024154587,1.5,0.47540983606557374,0.53125,1
20230615_LG_삼성_0,4.5,4.166666666666667,0.25966303270564917,1.6666666666666667,0.5866666666666667,0.5588235294117647,3.7,5.3,0.2412109375,5.0,0.4861111111111111,0.48484848484848486,0
20230616_LG_두산_0,4.766666666666667,4.266666666666667,0.2635201573254671,2.1666666666666665,0.5921052631578947,0.5714285714285714,4.266666666666667,4.6,0.2634194831013916,3.1666666666666665,0.4788732394366197,0.42857142857142855,0
20230617_LG_두산_0,5.0,4.266666666666667,0.2698724239450442,3.2,0.5974025974025974,0.5833333333333334,4.233333333333333,4.766666666666667,0.26169154228855723,1.6666666666666667,0.4722222222222222,0.4186046511627907,1
20230618_LG_두산_0,4.9,4.366666666666666,0.26673228346456695,1.3125,0.5897435897435898,0.5675675675675675,4.466666666666667,4.8,0.26706231454005935,1.6666666666666667,0.4794520547945205,0.4318181818181818,0
20230623_LG_롯데_0,4.933333333333334,4.1,0.271055179090029,3.1875,0.5975609756097561,0.5789473684210527,4.166666666666667,4.733333333333333,0.2549800796812749,2.0833333333333335,0.47368421052631576,0.45714285714285713,1
20230624_LG_롯데_0,4.866666666666666,4.133333333333334,0.26841085271317827,1.2941176470588236,0.5903614457831325,0.5641025641025641,4.0,4.6,0.2537313432835821,2.7333333333333334,0.4805194805194805,0.4722222222222222,0
20230630_LG_KIA_0,5.566666666666666,4.2,0.2800387596899225,3.0588235294117645,0.6091954022988506,0.5853658536585366,4.5,5.0,0.25172754195459035,2.6666666666666665,0.43037974683544306,0.40540540540540543,0
20230702_LG_KIA_0,5.4,4.3,0.27529182879377434,1.0,0.6067415730337079,0.5813953488372093,4.5,4.9,0.2532146389713155,2.6875,0.43209876543209874,0.41025641025641024,0
20230705_LG_KT_0,5.4,4.133333333333334,0.2752203721841332,1.75,0.6111111111111112,0.5909090909090909,4.866666666666666,4.366666666666666,0.2689320388349515,3.0,0.45348837209302323,0.375,1
20230706_LG_KT_0,5.3,4.366666666666666,0.2742409402546523,3.111111111111111,0.6043956043956044,0.5777777777777777,5.0,4.466666666666667,0.2700871248789932,2.0,0.45977011494252873,0.3902439024390244,0
20230712_LG_한화_0,5.766666666666667,4.633333333333334,0.28254580520732886,3.210526315789474,0.6063829787234043,0.5869565217391305,5.2,4.2,0.27037392138063276,2.0,0.4666666666666667,0.47368421052631576,1
20230721_LG_SSG_0,5.733333333333333,4.4,0.2815814850530376,3.15,0.6,0.574468085106383,4.766666666666667,5.7,0.2651880424300868,2.1875,0.5543478260869565,0.5882352941176471,1
