Id,Name,Birthdate,Handedness,School,Draft,Year,Pos.,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,FIP,WHIP,WAR
14128,김도현,2000년 09월 15일,우투우타,동대문-잠신중-신일고,19 한화 2차 4라운드 33순위,6시즌,P,106,64,42,13,0,0,14,25,0,3,339.2,206,224,213.80,1573,402,68,5,35,156,30,0,210,17,1,16,5.46,5.94,5.67,5.38,1.64,2.50
14129,박윤철,1996년 03월 23일,우투우타,방배초-언북중-서울고-연세대,19 한화 2차 10라운드 93순위,3시즌,P,29,10,19,7,0,0,0,4,0,0,66.2,42,49,48.85,329,68,12,0,11,58,5,0,38,6,1,5,5.67,6.62,6.62,7.27,1.89,-0.06
14130,박주성,2000년 11월 09일,우투우타,성동구-건대부중-경기고,19 넥센 1차,5시즌,P,49,6,43,24,0,0,3,5,0,1,89.1,63,67,72.40,421,107,18,2,15,41,8,1,48,3,0,4,6.35,6.75,7.25,6.21,1.66,-0.90
14131,윤정현,1993년 05월 17일,좌투좌타,서원초-세광중-세광고,19 넥센 2차 1라운드 4순위,6시즌,P,52,6,46,19,0,0,1,2,0,5,73.1,51,58,55.45,356,103,11,1,5,37,8,1,40,4,0,2,6.26,7.12,6.75,5.19,1.91,-0.28
14132,조영건,1999년 02월 04일,우투우타,대전신흥초-충남중-백송고,19 넥센 2차 2라운드 14순위,6시즌,P,104,20,84,26,0,0,10,10,8,9,170.1,113,123,121.75,797,191,36,3,27,96,9,1,112,7,1,8,5.97,6.50,6.45,6.11,1.68,-0.79
14134,이정용,1996년 03월 26일,우투좌타,영일초-성남중-성남고-동아대,19 LG 1차,5시즌,P,241,13,228,27,0,0,23,10,5,49,283.2,118,130,137.20,1202,272,53,5,21,86,9,4,223,16,1,6,3.74,4.12,4.35,3.79,1.26,4.17
14135,이상영,2000년 12월 03일,좌투좌타,수영초-개성중-부산고,19 LG 2차 1라운드 5순위,4시즌,P,38,14,24,12,0,0,1,3,0,1,80.0,39,44,45.25,373,84,13,0,9,48,16,0,43,4,0,5,4.39,4.95,5.06,6.36,1.65,0.90
14136,정우영,1999년 08월 19일,우언우타,가평초-강남중-서울고,19 LG 2차 2라운드 15순위,7시즌,P,349,0,349,37,0,0,24,23,8,112,340.1,131,150,159.25,1455,291,43,4,10,139,55,15,239,20,2,11,3.46,3.97,4.20,4.14,1.26,5.99
14138,강정현,1995년 09월 23일,우투우타,남부민초-대신중-부경고-원광대,19 LG 2차 4라운드 35순위,1시즌,P,7,1,6,3,0,0,0,0,0,0,10.2,6,6,6.00,48,9,1,0,3,6,2,0,8,0,0,0,5.06,5.06,5.06,7.61,1.41,0.08
14139,남호,2000년 07월 20일,좌투좌타,연현초-수원북중-유신고,19 LG 2차 5라운드 45순위,2시즌,P,11,3,8,4,0,0,0,1,0,0,21.0,11,12,11.00,95,16,4,1,1,15,1,0,16,1,0,0,4.71,5.14,4.71,4.99,1.48,0.17
14142,임준형,2000년 11월 16일,좌투좌타,광주서석초-진흥중-진흥고,19 LG 2차 8라운드 75순위,4시즌,P,44,10,34,8,0,0,2,3,0,1,75.1,43,47,42.85,338,87,14,0,4,29,10,0,66,2,0,3,5.14,5.62,5.14,3.94,1.54,0.72
14143,이지강,1999년 07월 02일,우투우타,수원북중-소래고,19 LG 2차 9라운드 85순위,4시즌,P,115,16,99,20,0,0,5,10,4,7,180.0,91,115,119.80,816,183,29,2,13,91,12,0,122,14,1,10,4.55,5.75,6.00,4.95,1.52,0.31
14144,한선태,1994년 06월 14일,우언우타,부천양지초-부천동중-부천공고,19 LG 2차 10라운드 95순위,2시즌,P,7,0,7,3,0,0,0,0,0,0,8.1,5,5,5.00,36,9,0,0,0,3,1,0,4,0,0,1,5.40,5.40,5.40,4.12,1.44,0.05
14145,백승건,2000년 10월 29일,좌투좌타,동막초-상인천중-인천고,19 SK 1차,4시즌,P,60,9,51,14,0,0,2,7,0,3,96.0,60,67,68.15,458,107,16,0,17,69,3,0,76,6,0,3,5.63,6.28,6.38,6.39,1.83,0.22
14152,서상준,2000년 01월 14일,우투좌타,중앙초-야로중-영문고,19 SK 2차 7라운드 66순위,1시즌,P,2,0,2,1,0,0,0,0,0,0,2.0,0,3,3.00,13,1,0,0,0,5,0,0,3,1,0,1,0.00,13.50,13.50,7.85,3.00,-0.06
14155,송명기,2000년 08월 09일,우투우타,하남-건대부중-장충고,19 NC 2차 1라운드 7순위,6시즌,P,155,76,79,17,0,0,28,29,0,4,464.1,255,281,273.30,2103,491,95,9,55,217,40,3,377,23,1,31,4.94,5.45,5.29,4.93,1.52,5.04
14156,전사민,1999년 07월 06일,우투우타,부산동래마린스-대신중-부산정보고,19 NC 2차 2라운드 17순위,5시즌,P,108,0,108,22,0,0,7,9,3,13,132.1,76,84,85.55,618,149,19,3,8,70,16,5,88,8,2,12,5.17,5.71,5.85,4.98,1.65,0.55
14158,배민서,1999년 11월 18일,우언우타,대구수창초-경운중-상원고,19 NC 2차 4라운드 37순위,5시즌,P,56,2,54,27,0,0,1,0,0,0,65.0,43,51,53.25,313,89,16,2,7,29,6,0,38,4,0,5,5.95,7.06,7.34,5.33,1.82,-0.16
14159,서준원,2000년 11월 05일,우언우타,부산북구-개성중-경남고,19 롯데 1차,4시즌,P,123,48,75,12,0,0,15,23,0,5,318.2,197,210,204.75,1445,384,66,4,34,121,23,4,202,19,1,7,5.56,5.93,5.79,4.92,1.58,2.60
14162,김현수,2000년 07월 10일,우투우타,효제초-홍은중-장충고,19 롯데 2차 3라운드 28순위,6시즌,P,62,12,50,29,0,0,2,7,0,0,109.2,83,88,91.20,543,128,32,4,13,87,7,5,66,4,0,7,6.81,7.22,7.47,6.35,1.96,-0.43
14163,박진,1999년 04월 02일,우투우타,대연초-부산중-부산고,19 롯데 2차 4라운드 38순위,4시즌,P,95,8,87,24,0,0,5,7,2,3,124.2,71,76,83.75,551,145,23,4,15,41,3,0,88,3,1,10,5.13,5.49,6.06,4.83,1.49,0.91
14164,박영완,2000년 07월 22일,우투좌타,양덕초-마산동중-대구고,19 롯데 2차 5라운드 48순위,1시즌,P,1,0,1,1,0,0,0,0,0,0,1.0,0,0,0.00,3,0,0,0,0,1,0,0,1,0,0,0,0.00,0.00,0.00,4.45,1.00,0.04
14171,전루건,2000년 06월 09일,우투우타,도신초-충암중-부천고,19 두산 2차 1라운드 9순위,2시즌,P,15,0,15,3,0,0,0,0,0,0,15.0,34,34,32.95,96,32,7,1,2,17,4,0,3,0,0,0,20.40,20.40,19.80,9.47,3.27,-1.18
14173,이교훈,2000년 05월 29일,좌투좌타,구리초-남양주-청원중-서울고,19 두산 2차 3라운드 29순위,4시즌,P,59,0,59,15,0,0,2,1,0,1,55.2,45,50,51.70,262,66,17,1,10,28,4,0,45,4,0,3,7.28,8.08,8.41,6.04,1.69,-0.83
14176,김기훈,2000년 01월 03일,좌투좌타,광주수창초-무등중-광주동성고,19 KIA 1차,6시즌,P,116,23,93,24,0,0,7,11,0,1,218.2,118,137,138.75,1010,195,44,6,22,165,17,1,167,13,2,16,4.86,5.64,5.72,5.78,1.65,1.15
14177,홍원빈,2000년 10월 16일,우투우타,안말초-용인수지-강남중-덕수고,19 KIA 2차 1라운드 10순위,1시즌,P,2,0,2,1,0,0,0,0,0,0,1.2,5,5,3.45,11,2,0,0,0,4,0,0,1,0,0,2,27.00,27.00,16.20,10.10,3.60,-0.13
14178,장지수,2000년 05월 25일,우투우타,사당초-강남중-성남고,19 KIA 2차 2라운드 20순위,5시즌,P,37,0,37,18,0,0,0,0,0,0,48.2,40,45,43.85,242,61,9,3,3,33,7,2,23,3,1,6,7.40,8.32,8.14,5.91,1.93,-0.27
14180,양승철,1992년 07월 15일,우투우타,광주화정초-충장중-진흥고-원광대,19 KIA 2차 4라운드 40순위,2시즌,P,26,2,24,6,0,0,1,1,0,0,45.0,47,48,49.05,229,64,19,1,7,39,3,0,24,2,0,5,9.40,9.60,9.80,7.34,2.29,-1.18
14189,김성훈,1996년 02월 25일,우투우타,고양-양천중-경동고-원광대,19 KT 육성선수,1시즌,P,3,0,3,2,0,0,0,0,0,0,3.0,1,1,1.00,13,1,0,0,0,4,0,0,3,0,0,0,3.00,3.00,3.00,5.63,1.67,0.07
14196,윤산흠,1999년 05월 15일,우투우타,광주화정초-진흥중-영선고,19 두산 육성선수,4시즌,P,59,1,58,12,0,0,1,1,0,3,56.1,21,23,23.80,265,49,13,0,2,43,7,4,68,6,1,7,3.36,3.67,3.83,3.89,1.63,1.13
14227,프리드릭,1987년 07월 08일,좌투우타,-,19 NC 자유선발,1시즌,P,12,12,0,2,2,1,7,4,0,0,72.0,22,22,21.30,294,63,6,0,4,22,3,1,56,1,0,2,2.75,2.75,2.63,3.56,1.18,2.66
14232,라이블리,1992년 03월 05일,우투우타,미국 Central Florida(대),19 삼성 자유선발,3시즌,P,36,36,0,1,1,1,10,12,0,0,202.1,93,96,95.15,854,172,31,5,19,65,22,0,191,9,0,2,4.14,4.27,4.23,4.00,1.17,4.97
14480,김인범,2000년 01월 12일,우투우타,하남-전라중-전주고,19 넥센 2차 4라운드 34순위,2시즌,P,22,14,8,6,0,0,2,7,0,0,68.2,38,40,39.30,317,78,9,1,9,32,8,0,32,2,1,3,4.98,5.24,5.11,6.45,1.60,0.84
14564,손혁,1973년 08월 01일,우투우타,공주중동초-공주중-공주고-고려대,96 LG 2차 1라운드 7순위,8시즌,P,107,91,16,8,1,0,36,31,0,0,508.0,230,253,253.00,2152,505,,,61,171,32,1,276,,0,12,4.07,4.48,4.48,4.71,1.33,8.20
14565,허삼영,1972년 06월 08일,우투우타,옥산초-대구중-대구상고,91 삼성 고졸연고 지명 6,2시즌,P,4,0,4,2,0,0,0,0,0,0,2.1,4,4,4.00,13,5,,,1,2,0,0,0,,0,0,15.43,15.43,15.43,10.76,3.00,-0.11
14572,이주엽,2001년 03월 26일,우투우타,서울이수초-성남중-성남고,20 두산 1차,1시즌,P,4,0,4,2,0,0,0,0,0,0,3.1,3,3,3.00,19,3,1,0,0,7,0,0,2,0,0,1,8.10,8.10,8.10,9.01,3.00,0.00
14573,제환유,2000년 09월 30일,우투좌타,둔산초-공주중-공주고,20 두산 2차 2라운드 19순위,2시즌,P,7,3,4,0,0,0,0,1,0,0,18.1,12,14,14.15,92,20,1,0,2,16,1,1,10,1,0,1,5.89,6.87,6.87,6.79,1.96,0.04
14574,최세창,2001년 06월 01일,우투우타,부산예원초-사직중-개성고,20 두산 2차 3라운드 29순위,2시즌,P,4,0,4,3,0,0,0,0,0,0,4.1,1,2,2.00,20,6,0,0,1,1,0,0,1,1,0,0,2.08,4.15,4.15,6.81,1.62,0.08
14575,플렉센,1994년 07월 01일,우투우타,-,20 두산 자유선발,1시즌,P,21,21,0,0,0,0,8,4,0,0,116.2,39,43,43.00,472,97,14,0,6,30,2,2,132,3,0,5,3.01,3.32,3.32,2.58,1.09,3.53
14576,이종민,2001년 06월 04일,좌투좌타,성동초-덕수중-성남고,20 키움 2차 1라운드 7순위,3시즌,P,25,11,14,5,0,0,1,9,0,0,59.2,54,58,55.80,301,82,17,2,10,35,6,2,34,5,1,0,8.15,8.75,8.45,6.76,1.96,-0.67
14581,오원석,2001년 04월 23일,좌투좌타,수진초-매송중-야탑고,20 SK 1차,6시즌,P,154,123,31,7,1,0,38,42,0,3,662.1,356,397,378.75,2976,705,103,9,66,323,40,4,529,41,2,29,4.84,5.39,5.15,4.81,1.55,8.44
14582,킹험,1991년 11월 08일,우투우타,미국 Sierra Vista(고),20 SK 자유선발,3시즌,P,30,30,0,0,0,0,11,12,0,0,171.0,64,75,74.50,713,148,28,1,13,50,6,1,155,13,2,5,3.37,3.95,3.89,3.44,1.16,4.28
14583,핀토,1994년 01월 20일,우투우타,-,20 SK 자유선발,1시즌,P,30,30,0,0,0,0,6,15,0,0,162.0,111,121,118.05,766,198,35,1,19,90,11,3,112,7,2,11,6.17,6.72,6.56,5.58,1.78,0.43
14588,김윤식,2000년 04월 03일,좌투좌타,광주서석초-무등중-진흥고,20 LG 2차 1라운드 3순위,5시즌,P,99,54,45,3,0,0,23,17,0,3,326.1,161,172,166.20,1429,370,62,6,19,113,16,4,218,16,3,10,4.44,4.74,4.58,4.08,1.48,4.63
14589,이민호,2001년 08월 30일,우투우타,서울학동초-대치중-휘문고,20 LG 1차,4시즌,P,76,69,7,0,0,0,24,23,0,0,351.2,179,194,185.45,1542,351,63,5,33,142,31,2,247,15,1,19,4.58,4.96,4.73,4.72,1.40,4.89
14593,김태경,2001년 04월 07일,우투우타,김해삼성초-김해내동중-용마고,20 NC 1차,4시즌,P,30,14,16,5,0,0,3,2,0,2,71.1,37,44,42.10,324,65,13,0,9,40,8,1,52,4,0,4,4.67,5.55,5.30,5.54,1.47,0.80
14594,임형원,2001년 09월 15일,우투우타,부천소사-동산중-인천고,20 NC 2차 4라운드 31순위,1시즌,P,1,0,1,0,0,0,0,0,0,0,0.0,1,1,0.30,1,1,0,0,0,0,0,0,0,0,0,0,99.99,99.99,,,99.99,-0.01
14595,정구범,2000년 06월 16일,좌투좌타,성동구-건대부중-덕수고,20 NC 2차 1라운드 1순위,2시즌,P,6,2,4,1,0,0,0,1,0,0,14.0,13,13,13.00,70,17,3,0,4,13,0,0,8,0,0,0,8.36,8.36,8.36,8.69,2.14,-0.16
14596,라이트,1990년 01월 03일,우투우타,-,20 NC 자유선발,1시즌,P,29,29,0,0,0,0,11,9,0,0,157.2,82,87,82.05,696,164,27,2,12,63,10,0,125,7,2,5,4.68,4.97,4.68,4.35,1.44,3.40
14598,안인산,2001년 02월 27일,우투우타,안양-평촌중-야탑고,20 NC 2차 3라운드 21순위,2시즌,P,8,0,8,2,0,0,0,0,0,0,7.2,4,5,6.00,37,3,1,0,0,7,3,0,9,1,0,3,4.70,5.87,7.04,4.91,1.30,-0.01
14600,소형준,2001년 09월 16일,우투우타,의정부-구리인창중-유신고,20 KT 1차,6시즌,P,112,102,10,2,0,0,45,26,1,0,590.0,241,275,265.60,2502,606,86,9,28,168,22,3,424,34,0,19,3.68,4.19,4.06,3.63,1.31,14.16
14601,이강준,2001년 12월 14일,우투우타,서당초-설악중-설악고,20 KT 2차 3라운드 22순위,4시즌,P,61,0,61,9,0,0,1,3,0,3,48.1,43,48,45.35,257,58,7,1,6,54,8,0,39,3,0,5,8.01,8.94,8.38,7.35,2.32,-0.90
14602,데스파이네,1987년 04월 04일,우투우타,미국 Hermanos Martinez Tamayo(고),20 KT 자유선발,3시즌,P,98,96,2,0,0,0,36,30,0,0,559.1,253,280,272.45,2450,606,93,4,42,194,24,3,440,31,1,40,4.07,4.51,4.38,3.99,1.43,12.35
14607,유지성,2000년 11월 15일,좌투좌타,수유초-자양중-북일고,20 KIA 2차 4라운드 36순위,2시즌,P,4,0,4,3,0,0,0,0,0,0,3.1,2,4,2.80,17,5,0,0,1,0,1,0,3,1,0,0,5.40,10.80,8.10,6.42,1.50,0.00
14608,정해영,2001년 08월 23일,우투우타,대성초-광주동성중-광주제일고,20 KIA 1차,6시즌,P,331,0,331,253,0,0,21,29,148,13,321.1,107,116,131.55,1385,319,54,4,25,124,11,10,276,13,0,9,3.00,3.25,3.70,3.94,1.38,8.86
14609,가뇽,1990년 06월 26일,우투우타,-,20 KIA 자유선발,1시즌,P,28,28,0,0,0,0,11,8,0,0,159.2,77,86,82.60,702,162,33,8,7,64,9,0,141,9,0,13,4.34,4.85,4.68,3.73,1.42,3.31
14610,브룩스,1990년 04월 27일,우투우타,미국 Cajon(고)-미국 California State(대),20 KIA 자유선발,2시즌,P,36,36,0,1,1,1,14,9,0,0,229.1,71,77,74.25,919,224,30,1,8,40,4,0,185,12,1,3,2.79,3.02,2.90,2.91,1.15,8.47
14613,허윤동,2001년 06월 19일,좌투좌타,고양덕양-금릉중-유신고,20 삼성 2차 1라운드 5순위,4시즌,P,31,25,6,3,0,0,6,6,0,0,114.1,81,87,82.70,550,131,32,0,13,78,9,0,65,5,1,2,6.38,6.85,6.53,6.16,1.83,0.42
14614,홍원표,2001년 03월 27일,우투우타,신도초-부천중-부천고,20 삼성 2차 3라운드 25순위,4시즌,P,10,0,10,6,0,0,0,1,0,0,13.0,5,5,6.90,61,10,1,0,1,11,2,1,7,0,0,1,3.46,3.46,4.85,6.55,1.62,0.16
14615,황동재,2001년 11월 03일,우투우타,율하초-경운중-경북고,20 삼성 1차,5시즌,P,54,27,27,9,0,0,2,11,0,0,162.0,120,129,125.20,767,204,47,4,19,88,8,0,135,4,1,9,6.67,7.17,6.94,5.10,1.80,-0.11
14616,이승민,2000년 08월 26일,좌투좌타,본리초-경상중-대구고,20 삼성 2차 4라운드 35순위,5시즌,P,107,25,82,19,0,0,6,13,0,8,179.0,127,141,139.15,841,218,35,4,30,94,9,3,116,10,0,2,6.39,7.09,6.99,6.15,1.74,0.11
14617,뷰캐넌,1989년 05월 11일,우투우타,미국 Georgia State(대),20 삼성 자유선발,4시즌,P,113,113,0,4,4,2,54,28,0,0,699.2,235,274,269.50,2961,695,98,10,43,191,23,3,539,42,1,18,3.02,3.52,3.47,3.59,1.27,21.48
14619,남지민,2001년 02월 12일,우투우타,양정초-개성중-부산정보고,20 한화 2차 1라운드 8순위,4시즌,P,43,30,13,7,0,0,3,19,0,0,138.0,96,105,101.25,662,174,34,1,10,67,13,1,70,8,0,9,6.26,6.85,6.59,5.18,1.75,-0.40
14620,신지후,2001년 06월 12일,우투우타,유천초-충남중-북일고,20 한화 1차,1시즌,P,2,0,2,0,0,0,0,0,0,0,0.1,0,2,0.50,3,0,0,0,0,1,0,0,0,1,0,0,0.00,54.00,0.00,13.07,3.00,-0.02
14621,한승주,2001년 03월 17일,우투우타,수영초-대천중-부산고,20 한화 2차 2라운드 18순위,4시즌,P,73,9,64,18,0,0,1,6,0,2,110.0,73,79,81.30,526,154,25,3,9,47,10,2,83,3,0,6,5.97,6.46,6.63,4.62,1.83,-0.36
14622,박명현,2001년 06월 16일,우투우타,부천북초-대원중-야탑고,20 롯데 2차 3라운드 24순위,1시즌,P,2,0,2,1,0,0,0,0,0,0,0.2,2,2,2.00,6,3,1,0,0,1,0,0,0,0,0,1,27.00,27.00,27.00,8.65,6.00,-0.08
14623,박재민,2001년 08월 27일,좌투좌타,중앙초-청원중-전주고,20 롯데 2차 2라운드 14순위,1시즌,P,5,0,5,2,0,0,0,0,0,0,2.2,5,5,3.65,13,3,1,0,1,2,0,0,2,0,0,0,16.88,16.88,13.50,8.68,1.88,-0.07
14624,최준용,2001년 10월 10일,우투우타,수영초-대천중-경남고,20 롯데 1차,6시즌,P,266,0,266,57,0,0,14,17,16,68,271.2,121,130,131.40,1177,263,44,3,28,95,17,12,265,15,0,13,4.01,4.31,4.34,3.85,1.32,5.24
14625,홍민기,2001년 07월 20일,좌투좌타,법동초-한밭중-대전고,20 롯데 2차 1라운드 4순위,3시즌,P,29,3,26,2,0,0,0,2,0,3,36.0,17,21,16.35,156,32,8,1,0,14,4,0,41,3,0,4,4.25,5.25,4.00,2.70,1.28,0.99
14626,샘슨,1991년 10월 07일,우투우타,국외,20 롯데 자유선발,1시즌,P,25,25,0,0,0,0,9,12,0,0,130.0,78,87,81.50,590,167,25,1,14,36,6,0,87,7,2,8,5.40,6.02,5.68,4.61,1.56,1.70
14627,스트레일리,1988년 12월 01일,우투우타,미국 Turston(고)-미국 Marshall(대),20 롯데 자유선발,4시즌,P,89,89,0,0,0,0,32,23,0,0,503.0,184,213,206.15,2115,446,68,5,33,177,30,0,494,23,1,18,3.29,3.81,3.69,3.47,1.24,15.15
14635,김민기,1996년 02월 14일,우투우타,부산금강초-대동중-경남고-중앙대,20 롯데 육성선수,1시즌,P,1,0,1,0,0,0,0,0,0,0,0.2,5,5,5.35,8,6,2,0,1,1,0,0,0,0,0,0,67.50,67.50,67.50,26.28,10.50,-0.23
14647,강태경,2001년 07월 26일,우투좌타,양덕초-잠실중-배명고,20 NC 2차 5라운드 41순위,1시즌,P,3,3,0,0,0,0,0,1,0,0,12.2,8,8,8.00,61,13,3,0,2,10,2,0,10,1,0,2,5.68,5.68,5.68,6.61,1.82,0.11
14649,노시훈,1998년 08월 04일,우투우타,수영초-마산중-용마고,19 NC 2차 10라운드 97순위,1시즌,P,5,0,5,1,0,0,0,0,0,0,4.2,2,2,1.50,22,4,1,0,1,4,0,0,2,0,0,0,3.86,3.86,3.86,7.90,1.71,0.11
14651,이종준,2001년 03월 09일,우투우타,중앙초-군산남중-군산상고,20 NC 2차 9라운드 81순위,2시즌,P,29,0,29,15,0,0,1,2,0,1,27.2,12,13,13.50,125,26,5,0,4,17,0,0,30,1,0,1,3.90,4.23,4.55,5.19,1.55,0.46
14654,하준수,2000년 05월 07일,우투우타,남부민초-대신중-부경고,19 NC 2차 6라운드 57순위,2시즌,P,3,0,3,2,0,0,0,0,0,0,4.0,2,2,2.00,20,3,1,0,0,5,0,0,2,0,0,0,4.50,4.50,4.50,6.43,2.00,0.04
14657,장재혁,2001년 08월 02일,우투우타,부산금강초-대신중-경남고,20 KIA 2차 6라운드 56순위,3시즌,P,7,0,7,3,0,0,0,0,0,0,7.1,4,4,4.00,35,8,0,0,1,7,0,0,6,0,0,2,4.91,4.91,4.91,6.51,2.05,0.05
14658,최용준,2001년 12월 19일,우투우타,양산신양초-경남중-부산공고,20 KIA 2차 10라운드 96순위,2시즌,P,10,2,8,1,0,0,1,1,0,0,15.1,12,12,10.95,78,24,5,1,3,9,1,1,11,1,0,0,7.04,7.04,6.46,6.22,2.15,0.03
14667,성재헌,1997년 12월 22일,좌투좌타,도신초-성남중-성남고-연세대,20 LG 2차 8라운드 73순위,2시즌,P,34,1,33,3,0,0,0,0,0,1,36.1,28,31,29.20,179,52,14,2,1,17,6,2,21,3,1,2,6.94,7.68,7.18,4.93,1.90,-0.03
14668,박주혁,2001년 05월 18일,우투우타,남정초-덕수중-휘문고,20 삼성 2차 5라운드 45순위,1시즌,P,8,0,8,6,0,0,0,0,0,0,6.2,1,3,2.15,29,5,0,0,1,4,0,0,3,0,0,1,1.35,4.05,2.70,6.30,1.35,0.14
14669,유영찬,1997년 03월 07일,우투우타,안산-배명중-배명고-건국대,20 LG 2차 5라운드 43순위,3시즌,P,168,0,168,95,0,0,15,10,48,14,172.2,59,65,81.50,768,147,36,1,8,93,13,8,184,9,2,16,3.08,3.39,4.27,3.76,1.39,3.15
14674,김동혁,2001년 12월 27일,우언우타,강남-영동중-덕수고,20 키움 2차 3라운드 27순위,5시즌,P,124,10,114,40,0,0,3,16,1,9,179.0,114,125,127.10,812,203,48,7,14,74,24,6,87,14,3,2,5.73,6.28,6.39,5.17,1.55,-0.49
14681,김동욱,1997년 05월 16일,우투우타,용산-경원중-휘문고-홍익대,20 키움 2차 10라운드 97순위,2시즌,P,40,0,40,14,0,0,2,1,0,3,39.0,23,23,26.45,162,40,9,2,6,7,2,1,20,1,0,1,5.31,5.31,6.00,5.48,1.21,0.09
14682,양선률,1997년 04월 15일,우투우타,광주학강초-화순중-화순고-동아대,20 SK 육성선수,2시즌,P,2,1,1,0,0,0,0,1,0,0,2.0,4,4,5.55,15,4,0,0,1,5,1,0,1,0,0,1,18.00,18.00,27.00,17.88,4.50,-0.25
14687,박시후,2001년 05월 10일,좌투좌타,상인천초-상인천중-인천고,20 SK 2차 10라운드 100순위,3시즌,P,65,1,64,12,0,0,6,2,0,3,68.0,32,37,41.60,307,66,5,0,6,36,7,1,45,6,1,0,4.24,4.90,5.56,5.36,1.50,0.43
14693,박관진,1997년 03월 26일,우투우타,소양초-춘천중-강릉고-인하대,20 키움 2차 5라운드 47순위,2시즌,P,3,0,3,1,0,0,0,1,0,0,1.0,7,10,8.45,15,6,1,0,0,4,1,0,1,1,0,0,63.00,90.00,72.00,16.84,10.00,-0.48
14708,강재민,1997년 04월 03일,우언우타,양덕초-마산중-용마고-단국대,20 한화 2차 4라운드 38순위,5시즌,P,211,0,211,51,0,0,8,14,13,46,211.0,88,93,101.35,913,177,34,2,18,94,18,12,198,10,2,4,3.75,3.97,4.31,4.01,1.28,3.34
14711,김승일,2001년 07월 07일,우언우타,해운대-센텀중-경남고,20 한화 2차 10라운드 98순위,2시즌,P,8,0,8,3,0,0,0,0,0,0,5.2,8,8,5.95,30,7,1,0,1,3,4,0,5,0,0,2,12.71,12.71,9.53,7.93,1.76,-0.07
14713,오동욱,2001년 02월 04일,우투양타,광주서림초-진흥중-진흥고,19 한화 2차 6라운드 53순위,2시즌,P,38,1,37,13,0,0,0,2,0,2,35.0,30,36,37.20,177,43,13,0,6,23,7,0,18,5,0,0,7.71,9.26,9.51,7.24,1.89,-0.65
14714,장웅정,1997년 04월 11일,우투우타,신곡초-수원북중-유신고-동국대,20 한화 2차 5라운드 48순위,2시즌,P,6,2,4,2,0,0,0,1,0,0,15.0,11,11,10.65,73,22,5,0,4,8,0,0,9,0,0,2,6.60,6.60,6.60,7.21,2.00,0.07
14731,박웅,1997년 11월 12일,우투우타,경남-양산원동중-경남고-강릉영동대,20 두산 육성선수,2시즌,P,18,0,18,10,0,0,0,0,0,0,17.2,9,10,10.65,82,19,1,1,0,11,3,0,10,0,0,0,4.58,5.09,5.60,4.81,1.70,0.10
14732,조제영,2001년 02월 12일,우투우타,양덕초-마산중-용마고,20 두산 2차 4라운드 39순위,2시즌,P,10,2,8,6,0,0,0,2,0,0,16.2,20,20,19.30,91,24,4,0,2,17,2,1,11,1,0,2,10.80,10.80,10.26,7.16,2.46,-0.42
14733,최종인,2001년 05월 01일,우투우타,해강초-센텀중-부산고,20 두산 2차 9라운드 89순위,2시즌,P,14,0,14,6,0,0,1,0,1,2,11.1,5,5,6.20,51,9,0,0,2,8,0,0,13,0,0,2,3.97,3.97,4.76,5.68,1.50,0.17
14747,김재열,1996년 01월 02일,우투우타,양정초-개성중-부산고,14 롯데 2차 7라운드 71순위,6시즌,P,185,0,185,56,0,0,3,9,3,21,195.0,108,120,131.65,899,206,45,5,23,110,9,7,159,15,3,7,4.98,5.54,6.09,5.21,1.62,0.42
14749,파슨스,1992년 09월 06일,우투우타,미국 Clarksville(고)-미국 Jackson State(대),21 NC 자유선발,2시즌,P,32,32,0,1,1,0,5,10,0,0,176.0,72,75,73.10,759,143,20,4,13,84,12,0,191,9,1,18,3.68,3.84,3.73,3.63,1.29,4.70
14750,로켓,1994년 05월 03일,우투우타,미국 Providence(고),21 두산 자유선발,1시즌,P,21,21,0,1,1,0,9,9,0,0,124.0,41,44,42.80,540,132,20,2,5,42,12,1,112,3,1,1,2.98,3.19,3.12,3.34,1.40,3.93
14751,미란다,1989년 01월 10일,좌투좌타,-,21 두산 자유선발,2시즌,P,31,31,0,1,1,1,14,5,0,0,181.1,52,56,55.30,752,137,23,1,11,81,2,0,233,3,1,8,2.58,2.78,2.73,2.70,1.20,6.58
14753,수아레즈,1992년 09월 11일,좌투좌타,미국 Miami(대),21 LG 자유선발,1시즌,P,23,22,1,0,0,0,10,2,0,0,115.1,28,33,33.00,473,91,16,2,4,41,4,0,126,6,0,2,2.18,2.58,2.58,2.66,1.14,4.23
14754,스미스,1987년 08월 07일,우투우타,미국 Lipscomb(대),21 키움 자유선발,1시즌,P,2,2,0,0,0,0,1,0,0,0,10.0,7,7,7.00,43,9,2,0,1,5,0,0,5,0,0,0,6.30,6.30,6.30,5.26,1.40,0.00
14755,멩덴,1993년 02월 19일,우투우타,미국 Texas A&M(대),21 KIA 자유선발,1시즌,P,21,21,0,0,0,0,8,3,0,0,120.0,48,53,51.95,502,109,18,2,12,35,8,0,104,7,3,2,3.60,3.97,3.90,3.90,1.20,2.86
