idx,hit,bat_num,team,year,month,day,home,away,r,result,runs_allowed,avg_runs_scored_15,avg_runs_allowed_15,team_avg_15
20250805004,12,38,한화,2025,8,5,한화,KT,2,-1,5,4.933333333333334,3.8666666666666667,0.28775510204081634
20250806004,8,29,한화,2025,8,6,한화,KT,5,1,4,4.133333333333334,3.6666666666666665,0.2790224032586558
20250807004,10,36,한화,2025,8,7,한화,KT,4,-1,5,4.0,3.6666666666666665,0.27755102040816326
20250808004,8,36,한화,2025,8,8,LG,한화,1,-1,2,4.066666666666666,3.8666666666666667,0.2778904665314402
20250809004,7,34,한화,2025,8,9,LG,한화,1,-1,8,3.8,4.0,0.27710843373493976
20250810004,8,30,한화,2025,8,10,LG,한화,5,1,4,3.466666666666667,4.2,0.2608695652173913
20250812004,4,28,한화,2025,8,12,한화,롯데,2,1,0,3.1333333333333333,4.466666666666667,0.25201612903225806
20250813004,8,33,한화,2025,8,13,한화,롯데,6,1,0,3.1333333333333333,4.4,0.24693877551020407
20250814004,8,37,한화,2025,8,14,한화,롯데,5,1,4,3.4,3.533333333333333,0.24795081967213115
20250815004,14,35,한화,2025,8,15,NC,한화,9,1,2,3.466666666666667,3.8,0.24390243902439024
20250816004,7,32,한화,2025,8,16,NC,한화,6,-1,9,3.8666666666666667,3.3333333333333335,0.2515212981744422
20250817004,8,34,한화,2025,8,17,NC,한화,4,-1,9,4.133333333333334,3.7333333333333334,0.25557809330628806
20250819004,8,33,한화,2025,8,19,한화,두산,5,-1,6,4.266666666666667,3.7333333333333334,0.25557809330628806
20250820004,11,35,한화,2025,8,20,한화,두산,9,-1,13,4.266666666666667,4.133333333333334,0.25301204819277107
20250821004,9,35,한화,2025,8,21,한화,두산,3,-1,6,4.4,4.933333333333334,0.25250501002004005
20250822004,6,35,한화,2025,8,22,한화,SSG,0,-1,1,4.466666666666667,5.133333333333334,0.25742574257425743
20250823004,9,28,한화,2025,8,23,한화,SSG,5,1,0,4.333333333333333,4.866666666666666,0.24701195219123506
20250824004,8,30,한화,2025,8,24,한화,SSG,5,1,2,4.333333333333333,4.6,0.249500998003992
20250826004,8,33,한화,2025,8,26,키움,한화,3,1,1,4.4,4.4,0.24848484848484848
20250827004,6,32,한화,2025,8,27,키움,한화,3,1,1,4.533333333333333,4.333333333333333,0.25
20250828004,15,43,한화,2025,8,28,키움,한화,9,1,3,4.666666666666667,3.8666666666666667,0.24897959183673468
20250829004,5,33,한화,2025,8,29,한화,삼성,3,-1,5,4.933333333333334,3.8,0.25646123260437376
20250830004,3,26,한화,2025,8,30,한화,삼성,0,-1,4,5.0,4.133333333333334,0.2559055118110236
20250831004,8,32,한화,2025,8,31,한화,삼성,3,-1,5,4.6,4.4,0.249500998003992
20250902004,21,43,한화,2025,9,2,한화,KIA,21,1,3,4.466666666666667,4.466666666666667,0.25201612903225806
20250903004,15,37,한화,2025,9,3,한화,NC,6,1,5,5.266666666666667,4.533333333333333,0.2619047619047619
20250906004,14,38,한화,2025,9,6,삼성,한화,7,1,4,5.266666666666667,4.266666666666667,0.275049115913556
20250907004,10,35,한화,2025,9,7,삼성,한화,3,-1,4,5.466666666666667,3.933333333333333,0.28460038986354774
20250909004,16,43,한화,2025,9,9,롯데,한화,9,1,1,5.333333333333333,3.8,0.287378640776699
20250910004,13,43,한화,2025,9,10,롯데,한화,13,1,0,5.333333333333333,3.0,0.2925430210325048
20250913004,13,35,한화,2025,9,13,한화,키움,10,1,5,6.0,2.6,0.295668549905838
20250914004,12,39,한화,2025,9,14,한화,키움,10,-1,13,6.666666666666667,2.8666666666666667,0.3088512241054614
20250915004,11,32,한화,2025,9,15,한화,키움,7,1,6,7.0,3.7333333333333334,0.3081180811808118
20250916004,12,36,한화,2025,9,16,KIA,한화,11,1,1,7.133333333333334,4.0,0.3125
20250917004,12,36,한화,2025,9,17,KIA,한화,6,1,2,7.666666666666667,4.0,0.3180987202925046
20250918004,8,31,한화,2025,9,18,KIA,한화,4,1,3,7.866666666666666,4.066666666666666,0.32667876588021777
20250920004,8,34,한화,2025,9,20,KT,한화,2,-1,4,7.533333333333333,4.066666666666666,0.3209647495361781
20250925004,4,31,한화,2025,9,25,두산,한화,0,-1,7,7.466666666666667,4.0,0.32592592592592595
20250926004,11,32,한화,2025,9,26,한화,LG,4,1,1,7.466666666666667,4.2,0.3247706422018349
20250927004,6,33,한화,2025,9,27,한화,LG,2,-1,9,7.533333333333333,3.933333333333333,0.3302752293577982
20250929004,12,32,한화,2025,9,29,한화,LG,7,1,3,6.266666666666667,4.333333333333333,0.308411214953271
20250930004,7,34,한화,2025,9,30,한화,롯데,1,1,0,6.333333333333333,4.2,0.30566037735849055
20251001004,8,36,한화,2025,10,1,SSG,한화,5,-1,6,5.933333333333334,3.933333333333333,0.2946768060836502
20251018004,15,38,한화,2025,10,18,한화,삼성,9,1,8,6.066666666666666,4.066666666666666,0.2903225806451613
20251019004,8,34,한화,2025,10,19,한화,삼성,3,-1,7,6.066666666666666,4.533333333333333,0.29118773946360155
20251021004,10,35,한화,2025,10,21,삼성,한화,5,1,4,5.4,5.0,0.28654970760233917
20251022004,7,32,한화,2025,10,22,삼성,한화,4,-1,7,5.066666666666666,4.933333333333334,0.2807017543859649
20251024004,13,36,한화,2025,10,24,한화,삼성,11,1,2,4.666666666666667,4.533333333333333,0.274703557312253
20251026004,7,32,한화,2025,10,26,LG,한화,2,-1,8,4.933333333333334,4.266666666666667,0.27647058823529413
20251027004,6,34,한화,2025,10,27,LG,한화,5,-1,13,4.333333333333333,4.733333333333333,0.26877470355731226
20251029004,10,32,한화,2025,10,29,한화,LG,7,1,3,4.266666666666667,5.466666666666667,0.25793650793650796
20251030004,8,34,한화,2025,10,30,한화,LG,4,-1,7,4.466666666666667,5.466666666666667,0.2613861386138614
20251031004,6,30,한화,2025,10,31,한화,LG,1,-1,4,4.6,5.666666666666667,0.2613861386138614
